#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2018 02 25 03 50 331  9.2 11.6  1.75 13.79  5.27 307 1027.3  11.0  11.6 999.0 99.0 99.00
2018 02 25 04 50 331 10.6 12.7  2.16 13.79  5.55 288 1026.9  10.6  11.6 999.0 99.0 99.00
2018 02 25 05 50 330 11.0 13.5  2.09  6.25  5.35 309 1026.9  10.6  11.6 999.0 99.0 99.00
2018 02 25 06 50 336 10.9 13.7  2.16 13.79  5.35 310 1026.8  10.4  11.5 999.0 99.0 99.00
2018 02 25 07 50 341 10.4 12.3  2.55 13.79  5.90 292 1026.6  10.4  11.5 999.0 99.0 99.00
2018 02 25 08 50 340 11.0 13.0  2.48  7.14  5.87 315 1026.3  10.3  11.5 999.0 99.0 99.00
2018 02 25 09 50 338 10.1 11.6  2.46  7.14  5.94 316 1026.0  10.1  11.5 999.0 99.0 99.00
2018 02 25 10 50 339  9.7 11.5  2.56  7.69  6.11 320 1025.6  10.0  11.5 999.0 99.0 99.00
2018 02 25 11 50 357  8.1  9.8  2.62  8.33  6.53 319 1025.8  10.0  11.5 999.0 99.0 99.00
2018 02 25 12 50   3  6.9  8.1  2.86  7.69  6.88 328 1026.1   9.7  11.5 999.0 99.0 99.00
2018 02 25 13 50   5  7.0  8.8  2.74  9.09  7.18 318 1026.5   9.7  11.5 999.0 99.0 99.00
2018 02 25 14 50   5  5.9  6.8  2.52  8.33  6.72 315 1026.8   9.6  11.5 999.0 99.0 99.00
2018 02 25 15 50  16  4.6  5.7  2.65  8.33  7.14 318 1027.3   9.7  11.5 999.0 99.0 99.00
2018 02 25 16 50  26  3.9  4.7  2.54 10.00  7.00 308 1027.7   9.6  11.5 999.0 99.0 99.00
2018 02 25 17 50  21  2.9  3.8  2.56  8.33  7.14 315 1027.8   9.7  11.5 999.0 99.0 99.00
2018 02 25 18 50 353  3.8  4.7  2.25  7.69  6.88 310 1027.9   9.8  11.6 999.0 99.0 99.00
2018 02 25 19 50 338  3.8  4.7  2.25 14.81  6.91 288 1027.7  10.1  11.7 999.0 99.0 99.00
2018 02 25 20 50 339  5.1  6.2  2.10  7.69  6.68 309 1026.9  10.3  11.8 999.0 99.0 99.00
2018 02 25 21 50 329  7.4  8.6  2.00 14.81  6.46 293 1025.8  10.3  11.8 999.0 99.0 99.00
2018 02 25 22 50 332 10.0 12.2  2.04 14.81  5.77 296 1025.1  10.4  11.8 999.0 99.0 99.00
2018 02 25 23 50 327 10.7 12.7  2.17 14.81  5.90 290 1024.3  10.4  11.7 999.0 99.0 99.00
2018 02 26 00 50 329 10.8 12.6  2.21 13.79  5.86 304 1024.0  10.6  11.7 999.0 99.0 99.00
2018 02 26 01 50 334 10.6 12.3  2.16 12.90  5.49 312 1023.8  10.4  11.7 999.0 99.0 99.00
2018 02 26 02 50 332  9.8 11.5  2.07 13.79  5.76 308 1023.9  10.3  11.6 999.0 99.0 99.00
2018 02 26 03 50 331  9.9 12.7  2.23 13.79  5.90 302 1023.9  10.2  11.6 999.0 99.0 99.00
2018 02 26 04 50 324  8.4 10.6  2.06 14.81  6.00 306 1024.0  10.3  11.6 999.0 99.0 99.00
2018 02 26 05 50 331  7.0  8.8  1.83 12.12  5.69 317 1023.7  10.4  11.6 999.0 99.0 99.00
2018 02 26 06 50 312  6.3  7.7  1.87 14.81  6.23 291 1023.7  10.6  11.6 999.0 99.0 99.00
2018 02 26 07 50 300  4.3  5.4  1.86 13.79  6.65 293 1023.3  10.9  11.5 999.0 99.0 99.00
2018 02 26 08 50 282  3.0  3.6  1.73 13.79  6.70 293 1022.7  11.0  11.5 999.0 99.0 99.00
2018 02 26 09 50 295  1.4  2.1  1.51 13.79  6.33 297 1022.0  11.0  11.5 999.0 99.0 99.00
2018 02 26 10 50 215  0.8  1.7  1.61 13.79  6.52 280 1020.7  10.1  11.5 999.0 99.0 99.00
2018 02 26 11 50 241  2.4  3.1  1.56 13.79  6.88 271 1019.6  10.6  11.5 999.0 99.0 99.00
2018 02 26 12 50 235  2.9  4.5  1.52 13.79  6.98 281 1018.8  10.5  11.5 999.0 99.0 99.00
2018 02 26 13 50  79  2.1  2.8  1.52 13.79  6.94 299 1018.2  10.1  11.5 999.0 99.0 99.00
2018 02 26 14 50 124  2.4  3.5  1.57 13.79  7.03 293 1017.5  10.3  11.5 999.0 99.0 99.00
2018 02 26 15 50 267  6.9 12.1  1.61 13.79  7.10 276 1017.0  10.6  11.5 999.0 99.0 99.00
2018 02 26 16 50 338 10.3 13.0  1.56 13.79  5.86 299 1017.0   9.4  11.5 999.0 99.0 99.00
2018 02 26 17 50 336  7.2  8.3  1.71 12.90  5.51 287 1017.1   9.5  11.5 999.0 99.0 99.00
2018 02 26 18 50 334  5.9  7.2  1.83 13.79  5.94 292 1017.1   9.9  11.5 999.0 99.0 99.00
2018 02 26 19 50 327  9.2 11.1  1.92 12.90  5.81 303 1016.8  10.1  11.5 999.0 99.0 99.00
2018 02 26 20 50 315  9.1 10.7  2.00 12.90  5.71 286 1016.0   9.7  11.5 999.0 99.0 99.00
2018 02 26 21 50 322  9.7 12.1  2.13 13.79  5.66 292 1015.3   9.6  11.5 999.0 99.0 99.00
2018 02 26 22 50 320 10.1 11.9  2.11  6.67  5.78 299 1015.1   9.7  11.5 999.0 99.0 99.00
2018 02 26 23 50 323 10.9 12.8  2.36 12.12  5.88 299 1014.4   9.7  11.5 999.0 99.0 99.00
2018 02 27 00 50 320 11.7 13.8  2.76  8.33  6.07 314 1013.7   9.6  11.5 999.0 99.0 99.00
2018 02 27 01 50 312 13.3 16.1  2.84  9.09  5.91 310 1013.2   9.4  11.5 999.0 99.0 99.00
2018 02 27 02 50 317 13.0 16.3  3.44  7.69  6.66 312 1012.5   9.5  11.5 999.0 99.0 99.00
2018 02 27 03 50 343  9.3 11.1  3.77 10.00  7.08 322 1012.8   9.6  11.5 999.0 99.0 99.00
2018 02 27 04 50 340  8.8 10.8  3.53  9.09  7.19 321 1012.9   9.1  11.5 999.0 99.0 99.00
2018 02 27 05 50 348  7.4  9.1  3.65 12.90  7.57 324 1013.2   8.7  11.5 999.0 99.0 99.00
2018 02 27 06 50 358  5.8  7.1  3.22 10.00  7.51 321 1013.1   8.7  11.4 999.0 99.0 99.00
2018 02 27 07 50 331  9.1 12.8  3.29 10.81  7.61 306 1012.4   9.5  11.4 999.0 99.0 99.00
2018 02 27 08 50 343 11.4 13.5  3.36 10.81  7.37 314 1012.2  10.1  11.4 999.0 99.0 99.00
2018 02 27 09 50 347 12.1 14.4  3.53 10.00  7.10 313 1012.2   9.9  11.4 999.0 99.0 99.00
2018 02 27 10 50 356 12.0 14.8  3.96 11.43  7.37 320 1012.4   9.9  11.3 999.0 99.0 99.00
2018 02 27 11 50   1 10.6 12.8  4.09 11.43  7.73 320 1012.8   9.6  11.3 999.0 99.0 99.00
2018 02 27 12 50 356 11.1 13.2  4.02 10.81  7.74 317 1012.9   9.5  11.2 999.0 99.0 99.00
2018 02 27 13 50 357 11.0 13.4  4.02 10.00  7.70 322 1013.2   9.3  11.2 999.0 99.0 99.00
2018 02 27 14 50 356  9.6 11.1  4.19 11.43  8.07 316 1014.4   9.2  11.2 999.0 99.0 99.00
2018 02 27 15 50 359  9.2 11.2  3.66 10.81  7.73 318 1015.3   9.2  11.2 999.0 99.0 99.00
2018 02 27 16 50 353  8.7 10.9  3.41 11.43  7.83 319 1016.2   9.1  11.2 999.0 99.0 99.00
2018 02 27 17 50 350  7.5  9.3  3.57 12.12  7.81 309 1017.0   9.2  11.2 999.0 99.0 99.00
2018 02 27 18 50 340  7.3  8.9  3.24 11.43  7.61 312 1017.4   9.3  11.2 999.0 99.0 99.00
2018 02 27 19 50 325  6.8  8.2  3.14 12.90  7.81 306 1017.7   9.6  11.2 999.0 99.0 99.00
2018 02 27 20 50 315  6.8  8.2  3.02 11.43  7.63 299 1017.7   9.8  11.2 999.0 99.0 99.00
2018 02 27 21 50 300  7.0  8.4  2.87 12.12  7.37 298 1017.4  10.0  11.3 999.0 99.0 99.00
2018 02 27 22 50 278  6.7  8.2  2.98 10.81  7.63 300 1017.4  10.1  11.3 999.0 99.0 99.00
2018 02 27 23 50 278  5.6  7.0  2.96 10.00  7.96 299 1017.8  10.5  11.3 999.0 99.0 99.00
2018 02 28 00 50 283  3.6  4.9  2.89 11.43  7.97 301 1018.5  10.7  11.3 999.0 99.0 99.00
2018 02 28 01 50 307  4.9  6.2  2.82 12.12  8.01 306 1018.8  10.3  11.2 999.0 99.0 99.00
2018 02 28 02 50 327  5.3  6.6  2.84 10.00  7.71 310 1019.1  10.1  11.2 999.0 99.0 99.00
2018 02 28 03 50 337  5.9  7.2  2.99 11.43  8.09 321 1019.5  10.2  11.2 999.0 99.0 99.00
2018 02 28 04 50 329  5.8  7.3  3.14 10.81  8.00 313 1019.9  10.3  11.2 999.0 99.0 99.00
2018 02 28 05 50 351  4.6  5.7  3.13 10.00  7.85 314 1020.6  10.1  11.2 999.0 99.0 99.00
2018 02 28 06 50 338  3.9  4.9  2.85 10.81  7.79 317 1020.6   9.9  11.2 999.0 99.0 99.00
2018 02 28 07 50 311  3.5  5.1  3.17 11.43  8.23 309 1021.0  10.0  11.2 999.0 99.0 99.00
2018 02 28 08 50 327  4.3  5.7  2.99 10.81  7.93 310 1021.2   9.9  11.1 999.0 99.0 99.00
2018 02 28 09 50 327  4.2  5.9  3.13 10.81  7.79 307 1021.3   9.9  11.1 999.0 99.0 99.00
2018 02 28 10 50 327  3.1  4.7  2.93 10.00  7.65 312 1020.8  10.0  11.1 999.0 99.0 99.00
2018 02 28 11 50 313  4.4  5.9  2.72 10.81  7.42 300 1020.9  10.1  11.1 999.0 99.0 99.00
2018 02 28 12 50 310  4.9  6.1  2.57 10.00  7.36 302 1021.3  10.2  11.2 999.0 99.0 99.00
2018 02 28 13 50 323  5.6  7.1  2.27 11.43  7.05 306 1021.5  10.3  11.1 999.0 99.0 99.00
2018 02 28 14 50  12  2.5  4.1  2.32 10.00  7.23 318 1021.7   9.9  11.1 999.0 99.0 99.00
2018 02 28 15 50  90  3.6  4.6  2.10 10.81  7.11 318 1022.4   9.0  11.1 999.0 99.0 99.00
2018 02 28 16 50 100  3.4  4.8  2.05 10.00  7.18 315 1022.9   9.3  11.2 999.0 99.0 99.00
2018 02 28 17 50  95  3.2  4.3  2.15  9.09  7.26 315 1023.3   9.7  11.3 999.0 99.0 99.00
2018 02 28 18 50 113  1.4  2.6  2.05 12.12  7.20 315 1023.6  10.3  11.4 999.0 99.0 99.00
2018 02 28 19 50 214  0.9  1.4  2.07 12.12  7.10 290 1023.6  11.0  11.7 999.0 99.0 99.00
2018 02 28 20 50 160  1.6  2.3  1.88 12.12  7.06 298 1022.9  11.0  12.2 999.0 99.0 99.00
2018 02 28 21 50 176  2.6  4.0  1.93 11.43  7.12 294 1022.2  11.0  12.2 999.0 99.0 99.00
2018 02 28 22 50 175  3.4  4.3  1.66 12.12  7.00 303 1022.0  11.0  12.0 999.0 99.0 99.00
2018 02 28 23 50 172  4.7  5.7  1.63 11.43  7.36 306 1021.6  10.9  11.9 999.0 99.0 99.00
2018 03 01 00 50 161  4.4  5.3  1.56 12.12  7.13 304 1021.2  10.7  11.8 999.0 99.0 99.00
2018 03 01 01 50 183  4.7  6.2  1.66 12.12  7.37 301 1021.0  10.5  11.7 999.0 99.0 99.00
2018 03 01 02 50 168  5.3  6.6  1.47 11.43  6.92 307 1020.8  11.0  11.7 999.0 99.0 99.00
2018 03 01 03 50 170  6.1  7.7  1.40 12.12  6.26 302 1020.4  11.2  11.6 999.0 99.0 99.00
2018 03 01 04 50 166  6.1  7.1  1.61 11.43  6.92 304 1020.3  11.1  11.6 999.0 99.0 99.00
2018 03 01 05 50 173  7.3  8.8  1.49 10.81  6.04 310 1019.9  11.0  11.5 999.0 99.0 99.00
2018 03 01 06 50 177  8.3  9.9  1.66 10.81  5.65 292 1019.3  11.0  11.5 999.0 99.0 99.00
2018 03 01 07 50 171  8.8 10.2  1.56 11.43  4.84 291 1018.4  11.2  11.5 999.0 99.0 99.00
2018 03 01 08 50 169  9.0 10.7  1.71 11.43  4.75 299 1017.9  11.3  11.4 999.0 99.0 99.00
2018 03 01 09 50 166  9.3 11.2  1.91  4.76  5.00 171 1017.3  11.5  11.4 999.0 99.0 99.00
2018 03 01 10 50 177  9.5 11.2  1.95 10.81  5.11 289 1016.4  11.7  11.5 999.0 99.0 99.00
2018 03 01 11 50 187  9.4 11.5  1.91 11.43  5.14 292 1015.5  11.9  11.5 999.0 99.0 99.00
2018 03 01 12 50 174  9.6 11.0  1.85  5.26  5.25 180 1014.8  11.8  11.5 999.0 99.0 99.00
2018 03 01 13 50 184  9.7 12.5  2.05  5.00  5.24 187 1014.7  11.9  11.5 999.0 99.0 99.00
2018 03 01 14 50 174  8.9 10.7  2.03  5.26  5.29 193 1014.1  12.0  11.5 999.0 99.0 99.00
2018 03 01 15 50 190  9.1 11.3  2.05 12.12  5.39 269 1014.0  12.3  11.5 999.0 99.0 99.00
2018 03 01 16 50 183  9.1 10.7  2.04  5.56  5.42 231 1013.8  12.4  11.5 999.0 99.0 99.00
2018 03 01 17 50 180 10.0 12.5  1.89  5.26  5.32 207 1013.4  12.4  11.5 999.0 99.0 99.00
2018 03 01 18 50 186  9.1 12.1  2.08  6.25  5.40 249 1013.3  12.1  11.6 999.0 99.0 99.00
2018 03 01 19 50 187 10.6 12.6  2.23  5.56  5.27 211 1012.7  12.2  11.6 999.0 99.0 99.00
2018 03 01 20 50 213  8.4 10.0  2.43  6.25  5.60 231 1012.6  12.0  11.6 999.0 99.0 99.00
2018 03 01 21 50 205  6.3  7.1  2.77  6.67  6.01 229 1012.0  11.6  11.6 999.0 99.0 99.00
2018 03 01 22 50 205  5.8  7.1  2.67  8.33  6.27 275 1012.0  12.2  11.6 999.0 99.0 99.00
2018 03 01 23 50 228  7.1  8.8  2.66  6.67  6.35 218 1011.9  12.6  11.6 999.0 99.0 99.00
2018 03 02 00 50 227  4.9  6.0  2.79  7.14  6.58 209 1011.8  12.5  11.6 999.0 99.0 99.00
2018 03 02 01 50 212  5.6  6.8  2.47  6.67  6.55 221 1011.1  12.2  11.6 999.0 99.0 99.00
2018 03 02 02 50 200  5.4  6.5  2.98 10.81  7.02 287 1011.0  12.0  11.6 999.0 99.0 99.00
2018 03 02 03 50 214  7.5  9.4  2.68 10.00  6.83 291 1011.3  12.1  11.6 999.0 99.0 99.00
2018 03 02 04 50 215  6.7  8.4  2.65 10.00  6.81 284 1011.3  12.1  11.6 999.0 99.0 99.00
2018 03 02 05 50 230  8.8 11.1  2.78 10.81  6.88 297 1011.7  10.4  11.6 999.0 99.0 99.00
2018 03 02 06 50 236 10.5 13.9  2.91 10.81  6.74 292 1011.9  10.5  11.6 999.0 99.0 99.00
2018 03 02 07 50 240  6.8  8.4  3.10 10.81  6.96 293 1012.3  10.9  11.5 999.0 99.0 99.00
2018 03 02 08 50 284  5.9  7.1  3.04 10.81  6.95 293 1012.9  10.3  11.5 999.0 99.0 99.00
2018 03 02 09 50 295  6.6  8.1  3.27 10.81  7.26 290 1013.1  10.4  11.5 999.0 99.0 99.00
2018 03 02 10 50 272  4.3  6.1  3.56 11.43  7.31 290 1013.4  10.5  11.5 999.0 99.0 99.00
2018 03 02 11 50 258  3.5  5.1  3.43 10.81  7.54 287 1013.4  10.6  11.5 999.0 99.0 99.00
2018 03 02 12 50 268  4.5  5.8  3.31 11.43  7.77 296 1013.8  10.7  11.5 999.0 99.0 99.00
2018 03 02 13 50 257  2.1  3.0  3.11 10.81  7.76 298 1013.9  10.5  11.5 999.0 99.0 99.00
2018 03 02 14 50 224  1.9  2.9  3.33 12.12  7.99 300 1014.1  10.6  11.5 999.0 99.0 99.00
2018 03 02 15 50 218  4.1  5.1  3.61 11.43  8.38 295 1014.6  10.9  11.5 999.0 99.0 99.00
2018 03 02 16 50 193  5.7  7.2  3.98 11.43  8.97 295 1014.6  11.0  11.5 999.0 99.0 99.00
2018 03 02 17 50 180  6.8  8.0  3.74 13.79  8.65 295 1014.6  11.2  11.5 999.0 99.0 99.00
2018 03 02 18 50 179  6.6  8.1  4.00 13.79  9.12 299 1014.5  11.6  11.5 999.0 99.0 99.00
2018 03 02 19 50 182  7.5  9.2  3.74 13.79  8.72 300 1014.4  11.4  11.6 999.0 99.0 99.00
2018 03 02 20 50 172  7.8  9.6  3.99 13.79  8.99 291 1013.9  11.1  11.6 999.0 99.0 99.00
2018 03 02 21 50 195  9.8 12.2  3.71 12.90  8.19 284 1013.2  11.7  11.6 999.0 99.0 99.00
2018 03 02 22 50 206  9.7 12.5  3.56 13.79  7.69 274 1013.3  11.4  11.5 999.0 99.0 99.00
2018 03 02 23 50 209  7.3  8.9  3.47 13.79  7.58 284 1013.0  11.4  11.6 999.0 99.0 99.00
2018 03 03 00 50 221  8.7 10.5  3.54 13.79  7.91 282 1013.0  11.3  11.6 999.0 99.0 99.00
2018 03 03 01 50 223  7.6  9.3  3.40 13.79  8.03 285 1013.1  11.1  11.6 999.0 99.0 99.00
2018 03 03 02 50 235  7.2  9.2  3.45 12.90  8.37 293 1013.1  11.0  11.5 999.0 99.0 99.00
2018 03 03 03 50 223  5.6  7.1  3.79 13.79  9.02 297 1013.3  10.7  11.5 999.0 99.0 99.00
2018 03 03 04 50 249  6.6  8.5  3.93 13.79  8.68 302 1013.3  10.8  11.5 999.0 99.0 99.00
2018 03 03 05 50 248  6.8  8.0  3.64 13.79  8.95 304 1013.8  10.5  11.5 999.0 99.0 99.00
2018 03 03 06 50 262  6.6  8.5  4.14 14.81  9.89 300 1014.0  10.7  11.5 999.0 99.0 99.00
2018 03 03 07 50 256  5.4  6.9  4.76 13.79 10.57 306 1014.3  10.2  11.4 999.0 99.0 99.00
2018 03 03 08 50 265  6.1  8.1  4.22 13.79 10.13 301 1014.5  10.7  11.4 999.0 99.0 99.00
2018 03 03 09 50 260  5.8  7.7  3.84 16.00  9.66 305 1014.8  10.5  11.4 999.0 99.0 99.00
2018 03 03 10 50 264  6.1  8.7  4.28 14.81 10.12 300 1014.8  10.5  11.3 999.0 99.0 99.00
2018 03 03 11 50 286  4.9  7.0  3.82 16.00  9.65 308 1015.0  10.5  11.3 999.0 99.0 99.00
2018 03 03 12 50 282  5.5  7.2  3.82 16.00  9.70 304 1015.4  10.2  11.3 999.0 99.0 99.00
2018 03 03 13 50 281  5.2  7.0  3.60 13.79  9.24 302 1015.7  10.1  11.3 999.0 99.0 99.00
2018 03 03 14 50 279  3.6  5.3  3.32 14.81  9.05 300 1016.3  10.2  11.2 999.0 99.0 99.00
2018 03 03 15 50 318  1.8  4.4  3.86 13.79  9.74 308 1016.8   9.2  11.2 999.0 99.0 99.00
2018 03 03 16 50 331  3.2  5.6  3.24 12.12  8.81 311 1017.3   9.8  11.2 999.0 99.0 99.00
2018 03 03 17 50 284  3.0  4.6  3.67 14.81  9.28 306 1017.8   9.4  11.2 999.0 99.0 99.00
2018 03 03 18 50 288  0.5  1.9  3.41 13.79  9.31 310 1018.1   9.9  11.2 999.0 99.0 99.00
2018 03 03 19 50 240  1.9  3.2  3.34 12.90  9.05 297 1018.2  10.2  11.5 999.0 99.0 99.00
2018 03 03 20 50 193  2.8  4.3  3.33 12.90  9.06 306 1017.8  10.1  11.7 999.0 99.0 99.00
2018 03 03 21 50 286  7.3 10.0  3.44 12.12  9.05 291 1017.6   8.9  11.5 999.0 99.0 99.00
2018 03 03 22 50 256  2.5  3.5  3.32 12.90  8.77 288 1017.7   9.6  11.4 999.0 99.0 99.00
2018 03 03 23 50 236  1.5  2.3  3.19 12.90  8.91 293 1017.7   9.7  11.5 999.0 99.0 99.00
2018 03 04 00 50 310  5.3  7.2  3.21 13.79  8.90 297 1017.8  10.3  11.5 999.0 99.0 99.00
2018 03 04 01 50 306  5.2  7.0  3.65 12.90  9.50 305 1018.1   9.7  11.5 999.0 99.0 99.00
2018 03 04 02 50 298  4.6  6.2  3.23 12.12  9.09 310 1018.7   9.6  11.4 999.0 99.0 99.00
2018 03 04 03 50 284  4.5  5.6  3.05 12.12  8.66 310 1019.2   9.6  11.1 999.0 99.0 99.00
2018 03 04 04 50 288  4.1  5.9  3.02 12.12  8.72 317 1020.0   9.6  11.0 999.0 99.0 99.00
2018 03 04 05 50 284  4.0  5.4  2.72 13.79  8.57 314 1020.4   9.8  11.0 999.0 99.0 99.00
2018 03 04 06 50 306  4.5  5.9  2.37 12.90  8.17 311 1020.5   9.8  10.9 999.0 99.0 99.00
2018 03 04 07 50 286  4.4  5.6  2.58 12.12  8.54 311 1020.9   9.8  10.9 999.0 99.0 99.00
2018 03 04 08 50 292  3.4  4.8  2.43 13.79  8.25 303 1021.3   9.9  10.9 999.0 99.0 99.00
2018 03 04 09 50 293  4.6  6.8  2.25 11.43  7.79 297 1021.8  10.1  10.9 999.0 99.0 99.00
2018 03 04 10 50 261  3.9  4.7  2.39 12.12  8.08 290 1021.9   9.4  10.8 999.0 99.0 99.00
2018 03 04 11 50  57  1.4  2.5  2.24 12.90  8.06 303 1022.5   8.4  10.8 999.0 99.0 99.00
2018 03 04 12 50  89  2.8  4.2  2.00 10.81  7.91 307 1023.0   8.8  10.8 999.0 99.0 99.00
2018 03 04 13 50  94  3.2  4.5  1.90 11.43  7.65 301 1023.6   9.0  10.8 999.0 99.0 99.00
2018 03 04 14 50  88  3.5  4.5  2.02 10.81  7.96 310 1024.1   9.0  10.8 999.0 99.0 99.00
2018 03 04 15 50  91  5.3  6.7  1.96 12.12  7.74 312 1024.7   9.2  10.8 999.0 99.0 99.00
2018 03 04 16 50  89  4.8  6.0  2.01 10.81  7.59 314 1025.5   8.8  10.8 999.0 99.0 99.00
2018 03 04 17 50  96  4.3  5.4  2.04 11.43  7.51 319 1026.2   8.9  10.9 999.0 99.0 99.00
2018 03 04 18 50  91  3.4  4.4  2.04 11.43  7.66 322 1026.8   9.1  11.0 999.0 99.0 99.00
2018 03 04 19 50  80  2.4  3.0  2.04 11.43  7.76 318 1027.1   9.3  11.1 999.0 99.0 99.00
2018 03 04 20 50  64  0.3  0.8  1.82 11.43  7.35 309 1026.8   9.9  11.5 999.0 99.0 99.00
2018 03 04 21 50 315  1.8  3.0  2.03 11.43  7.73 311 1026.5  10.2  11.7 999.0 99.0 99.00
2018 03 04 22 50 321  3.3  4.4  2.09 11.43  7.97 315 1026.2  10.4  11.7 999.0 99.0 99.00
2018 03 04 23 50 334  4.6  5.7  2.25 11.43  8.54 313 1025.8  10.6  11.7 999.0 99.0 99.00
2018 03 05 00 50 348  5.0  5.9  1.89 11.43  8.05 307 1025.4  10.7  11.5 999.0 99.0 99.00
2018 03 05 01 50 319  6.0  7.3  1.65 11.43  7.38 304 1025.2  10.7  11.3 999.0 99.0 99.00
2018 03 05 02 50 332  7.6  8.8  1.67 10.00  6.84 304 1025.0  10.4  11.2 999.0 99.0 99.00
2018 03 05 03 50 334  8.1  9.8  1.54 11.43  6.23 305 1025.1  10.4  11.2 999.0 99.0 99.00
2018 03 05 04 50 345  8.3  9.9  1.47 12.12  5.73 305 1025.4  10.4  11.0 999.0 99.0 99.00
2018 03 05 05 50 345  8.4  9.7  1.55 10.81  5.47 306 1025.5  10.4  11.0 999.0 99.0 99.00
2018 03 05 06 50   9  5.7  6.5  1.54 12.12  5.60 303 1025.8  10.4  11.0 999.0 99.0 99.00
2018 03 05 07 50  12  2.7  3.7  1.50 10.81  6.15 314 1026.2  10.4  10.9 999.0 99.0 99.00
2018 03 05 08 50  80  5.4  6.4  1.71 11.43  7.23 312 1026.2  10.1  10.9 999.0 99.0 99.00
2018 03 05 09 50  78  6.2  7.2  1.60 10.00  6.45 316 1026.3  10.4  10.8 999.0 99.0 99.00
2018 03 05 10 50  81  7.1  8.8  1.44 10.81  6.09 304 1025.6   9.8  10.9 999.0 99.0 99.00
2018 03 05 11 50  80  7.3  8.6  1.40 10.81  6.08 309 1025.2   9.3  10.8 999.0 99.0 99.00
2018 03 05 12 50  83  7.1  8.4  1.47 10.00  5.87 312 1025.1   9.5  10.8 999.0 99.0 99.00
2018 03 05 13 50  75  7.6  8.9  1.50 10.00  5.93 308 1025.2   9.3  10.8 999.0 99.0 99.00
2018 03 05 14 50  80  7.9  9.3  1.39 10.00  5.38 317 1024.8   9.1  10.8 999.0 99.0 99.00
2018 03 05 15 50  83  7.8  9.5  1.52 10.00  5.65 309 1024.9   9.4  10.8 999.0 99.0 99.00
2018 03 05 16 50  82  7.0  8.1  1.45 10.00  5.54 315 1024.9   9.8  10.8 999.0 99.0 99.00
2018 03 05 17 50  71  6.4  7.8  1.16  9.09  5.06 314 1024.7   9.6  10.9 999.0 99.0 99.00
2018 03 05 18 50  57  4.2  5.0  1.10 10.00  5.09 316 1024.9   9.9  10.9 999.0 99.0 99.00
2018 03 05 19 50   9  3.3  3.9  1.14  9.09  5.97 311 1024.2  10.3  11.1 999.0 99.0 99.00
2018 03 05 20 50 335  2.9  3.7  1.13  8.33  6.30 299 1023.4  10.3  11.2 999.0 99.0 99.00
2018 03 05 21 50 342  3.2  4.1  1.19  9.09  7.26 305 1022.3  11.1  11.4 999.0 99.0 99.00
2018 03 05 22 50 346  3.4  4.1  1.13  9.09  7.79 302 1021.6  11.7  11.5 999.0 99.0 99.00
2018 03 05 23 50 319  2.8  3.3  1.12 17.39  7.79 290 1021.1  12.3  11.5 999.0 99.0 99.00
2018 03 06 00 50 305  4.3  4.9  1.09 10.00  7.80 308 1020.7  12.3  11.5 999.0 99.0 99.00
2018 03 06 01 50 318  4.5  5.4  1.18 16.00  8.63 296 1020.5  11.9  11.5 999.0 99.0 99.00
2018 03 06 02 50 342  5.4  6.4  1.06 16.00  7.64 302 1020.1  11.8  11.4 999.0 99.0 99.00
2018 03 06 03 50 352  5.1  6.1  1.18 16.00  7.08 300 1020.0  11.3  11.3 999.0 99.0 99.00
2018 03 06 04 50 360  2.7  3.3  1.26 16.00  7.15 306 1020.7  11.3  11.3 999.0 99.0 99.00
2018 03 06 05 50  48  1.6  2.1  1.83 16.00 10.55 308 1020.9  11.8  11.3 999.0 99.0 99.00
2018 03 06 06 50  83  3.1  3.7  1.78 16.00 10.01 313 1020.4  12.2  11.2 999.0 99.0 99.00
2018 03 06 07 50  63  3.7  4.5  1.65 16.00 10.56 315 1020.1  12.0  11.1 999.0 99.0 99.00
2018 03 06 08 50  79  3.7  4.6  2.07 14.81 11.61 309 1020.0  11.8  11.1 999.0 99.0 99.00
2018 03 06 09 50  82  6.1  7.1  1.71 14.81  9.59 309 1019.3  11.7  11.0 999.0 99.0 99.00
2018 03 06 10 50  84  7.2  8.7  1.79 14.81  8.67 311 1018.8  11.6  11.0 999.0 99.0 99.00
2018 03 06 11 50  89  6.0  7.7  1.56 16.00  6.76 311 1019.0  11.6  10.9 999.0 99.0 99.00
2018 03 06 12 50  87  6.5  7.8  1.97 14.81  8.04 300 1018.9  11.4  11.0 999.0 99.0 99.00
2018 03 06 13 50  79  6.5  8.0  1.89 16.00  8.81 303 1018.9  11.3  10.9 999.0 99.0 99.00
2018 03 06 14 50  86  7.6  9.0  1.89 16.00  7.86 298 1018.7  11.2  10.9 999.0 99.0 99.00
2018 03 06 15 50  81  7.9  9.4  1.49 16.00  6.15 296 1018.9  11.2  10.9 999.0 99.0 99.00
2018 03 06 16 50  98  8.4  9.9  1.58 14.81  6.16 307 1019.0  11.5  10.9 999.0 99.0 99.00
2018 03 06 17 50  96  7.3  8.4  1.41 14.81  5.78 298 1019.2  11.6  11.0 999.0 99.0 99.00
2018 03 06 18 50  94  5.1  6.4  1.45 14.81  6.78 298 1019.4  11.6  11.0 999.0 99.0 99.00
